,Encoder,Experiment,Generator,test_acc,test_recall,test_precision,test_roc_auc,test_pd_10,test_pd_05,test_pd_01,test_f1,tendency_to_overclassify_positive,tendency_to_overclassify_negative
52,OpenClip,Diff-StyleGAN2,coco,0.7120000123977661,0.9560067653656006,0.7326244711875916,0.4546385705471039,0.06995068490505219,0.027575191110372543,0.0,0.8289400339126587,0.26737552881240845,0.043993234634399414
53,OpenClip,Diff-StyleGAN2,Diff-StyleGAN2,0.7739999890327454,0.8064396977424622,0.8751637935638428,0.8492932319641113,0.7163163423538208,0.7002874612808228,0.0,0.8389011025428772,0.12483620643615723,0.19356030225753784
54,OpenClip,Diff-StyleGAN2,ProGAN,0.7519999742507935,0.7726522088050842,0.8839235901832581,0.8370011448860168,0.7090058326721191,0.7036089897155762,0.0,0.8229156136512756,0.11607640981674194,0.22734779119491577
55,OpenClip,ProGAN,LDM,0.7239999771118164,0.694980263710022,0.9162940382957458,0.8091965317726135,0.5886009335517883,0.4081242084503174,0.0,0.7899296879768372,0.08370596170425415,0.305019736289978
56,OpenClip,ProGAN,Diff-ProjectedGAN,0.765999972820282,0.7512428164482117,0.924382209777832,0.8282276391983032,0.6608227491378784,0.6132212281227112,0.0,0.8277121782302856,0.07561779022216797,0.24875718355178833
57,OpenClip,ProGAN,IDDPM,0.4909999966621399,0.38577812910079956,0.8509165048599243,0.6475580930709839,0.23575641214847565,0.1559395045042038,0.0,0.5297248363494873,0.14908349514007568,0.6142218708992004
58,OpenClip,ProGAN,DDPM,0.5630000233650208,0.49326854944229126,0.8862398862838745,0.6984469890594482,0.27614885568618774,0.18993648886680603,0.0,0.6317995190620422,0.11376011371612549,0.5067314505577087
59,OpenClip,ProGAN,ADM,0.4309999942779541,0.3012728691101074,0.8278531432151794,0.589480996131897,0.19718697667121887,0.10404141247272491,0.0,0.43892842531204224,0.17214685678482056,0.6987271308898926
60,OpenClip,ProGAN,ProjectedGAN,0.753000020980835,0.742788553237915,0.9191054701805115,0.8217348456382751,0.6624549627304077,0.5844178795814514,0.0,0.8212273716926575,0.08089452981948853,0.25721144676208496
61,OpenClip,ProGAN,StyleGAN,0.734000027179718,0.7088773846626282,0.9155370593070984,0.8014532327651978,0.57452392578125,0.4704916179180145,0.0,0.798283576965332,0.08446294069290161,0.2911226153373718
62,OpenClip,ProGAN,PNDM,0.722000002861023,0.7106015682220459,0.8964456915855408,0.7776674032211304,0.5564089417457581,0.47406548261642456,0.0,0.792241096496582,0.10355430841445923,0.2893984317779541
63,OpenClip,ProGAN,coco,0.7129999995231628,0.8943102359771729,0.7639553546905518,0.5197194814682007,0.10876402258872986,0.06796611845493317,0.0,0.8237754702568054,0.23604464530944824,0.10568976402282715
64,OpenClip,ProGAN,Diff-StyleGAN2,0.7730000019073486,0.765380859375,0.9099191427230835,0.8392302393913269,0.7208802103996277,0.680864691734314,0.0,0.8302801251411438,0.0900808572769165,0.234619140625
65,OpenClip,ProGAN,ProGAN,0.7699999809265137,0.7628201246261597,0.9133808612823486,0.8403117656707764,0.7241530418395996,0.704317033290863,0.0,0.8309624195098877,0.08661913871765137,0.23717987537384033
66,OpenClip,PNDM,LDM,0.7390000224113464,0.701101541519165,0.9257680773735046,0.8236205577850342,0.6258852481842041,0.54302579164505,0.0,0.7976036667823792,0.07423192262649536,0.29889845848083496
67,OpenClip,PNDM,Diff-ProjectedGAN,0.7820000052452087,0.7601400017738342,0.9260076880455017,0.8533535003662109,0.7257872223854065,0.662227988243103,0.0,0.8343270421028137,0.07399231195449829,0.23985999822616577
68,OpenClip,PNDM,IDDPM,0.5580000281333923,0.4856855869293213,0.8696223497390747,0.703437328338623,0.30809420347213745,0.18398617208003998,0.0,0.6221424341201782,0.1303776502609253,0.5143144130706787
69,OpenClip,PNDM,DDPM,0.652999997138977,0.5931029915809631,0.9182940721511841,0.7663669586181641,0.448627769947052,0.31151410937309265,0.0,0.7191353440284729,0.08170592784881592,0.40689700841903687
70,OpenClip,PNDM,ADM,0.45899999141693115,0.3524630069732666,0.849093496799469,0.5988755822181702,0.1946556270122528,0.1083788126707077,0.0,0.4961859881877899,0.150906503200531,0.6475369930267334
71,OpenClip,PNDM,ProjectedGAN,0.7630000114440918,0.7534467577934265,0.9159119725227356,0.841709554195404,0.7000342011451721,0.6213574409484863,0.0,0.8263763785362244,0.0840880274772644,0.2465532422065735
72,OpenClip,PNDM,StyleGAN,0.703000009059906,0.6720198392868042,0.9130048751831055,0.8045809864997864,0.5645440220832825,0.49549156427383423,0.0,0.7734134197235107,0.08699512481689453,0.3279801607131958
73,OpenClip,PNDM,PNDM,0.75,0.7299633622169495,0.9186123013496399,0.811908483505249,0.6968203186988831,0.6640542149543762,0.0,0.8128339052200317,0.08138769865036011,0.27003663778305054
